file_id,filename,content_type,file_size,dataset_doi
3649003,cpi.do,application/x-stata-syntax,927,doi:10.7910/DVN/NZTGVE
3649071,cpi_eurostat.do,application/x-stata-syntax,1357,doi:10.7910/DVN/NZTGVE
3649094,CPS_taxsim_benchmarktaxunits.do,application/x-stata-syntax,507,doi:10.7910/DVN/NZTGVE
3649128,CPS_taxsim_benchmarktuandimputation.do,application/x-stata-syntax,17645,doi:10.7910/DVN/NZTGVE
3649113,CPS_taxsim_createextract.do,application/x-stata-syntax,20474,doi:10.7910/DVN/NZTGVE
3649089,CPS_taxsim_createssadata.do,application/x-stata-syntax,1217,doi:10.7910/DVN/NZTGVE
3649075,CPS_taxsim_createtaxunits.do,application/x-stata-syntax,6989,doi:10.7910/DVN/NZTGVE
3649095,CPS_taxsim_depfile.do,application/x-stata-syntax,20206,doi:10.7910/DVN/NZTGVE
3649105,CPS_taxsim_imputedeductions.do,application/x-stata-syntax,5487,doi:10.7910/DVN/NZTGVE
3648994,CPS_taxsim_indexcalc.do,application/x-stata-syntax,16514,doi:10.7910/DVN/NZTGVE
3649103,CPS_taxsim_main.do,application/x-stata-syntax,6034,doi:10.7910/DVN/NZTGVE
3648988,CPS_taxsim_taxunits.do,application/x-stata-syntax,5494,doi:10.7910/DVN/NZTGVE
3649093,drops_cps.do,application/x-stata-syntax,11986,doi:10.7910/DVN/NZTGVE
3649031,echp_labels.do,application/x-stata-syntax,23010,doi:10.7910/DVN/NZTGVE
3649063,echp_yale.do,application/x-stata-syntax,11364,doi:10.7910/DVN/NZTGVE
3649123,eu-silc_var-labels.do,application/x-stata-syntax,177246,doi:10.7910/DVN/NZTGVE
3649112,figure_3.do,application/x-stata-syntax,20412,doi:10.7910/DVN/NZTGVE
3649081,figures_1_4_5.do,application/x-stata-syntax,10613,doi:10.7910/DVN/NZTGVE
3649041,figures_2_6.do,application/x-stata-syntax,8389,doi:10.7910/DVN/NZTGVE
3649064,graph_export.do,application/x-stata-syntax,728,doi:10.7910/DVN/NZTGVE
3649034,OECD_CPI.do,application/x-stata-syntax,770,doi:10.7910/DVN/NZTGVE
3649061,resultset_drops.do,application/x-stata-syntax,10237,doi:10.7910/DVN/NZTGVE
3648991,slid_rehm_v9_log_for-stata.do,application/x-stata-syntax,30310,doi:10.7910/DVN/NZTGVE
3649017,socx2018.do,application/x-stata-syntax,4391,doi:10.7910/DVN/NZTGVE
3649057,table_1_appendix.do,application/x-stata-syntax,67,doi:10.7910/DVN/NZTGVE
3649108,yale_eu-silc_july2019.do,application/x-stata-syntax,15647,doi:10.7910/DVN/NZTGVE
3666745,replicate huber ting jop.do,application/x-stata-syntax,6812,doi:10.7910/DVN/UYWQ7U
3869506,Create adjacency matrix.R,type/x-r-syntax,7742,doi:10.7910/DVN/HOLUME
3869501,Figure1.do,application/x-stata-syntax,3594,doi:10.7910/DVN/HOLUME
3869486,Figure2_Figure5.do,application/x-stata-syntax,8625,doi:10.7910/DVN/HOLUME
3869493,Generate education and workplace links data.do,application/x-stata-syntax,2502,doi:10.7910/DVN/HOLUME
3869483,Generate fixed effects data for regressions.do,application/x-stata-syntax,12539,doi:10.7910/DVN/HOLUME
3869473,Generate i-j-k networks data pt 1.do,application/x-stata-syntax,1113,doi:10.7910/DVN/HOLUME
3869507,Generate i-j-k networks data pt 2.do,application/x-stata-syntax,6258,doi:10.7910/DVN/HOLUME
3869471,Generate networks data pt 1.do,application/x-stata-syntax,6241,doi:10.7910/DVN/HOLUME
3869498,Generate networks data pt 2.do,application/x-stata-syntax,35356,doi:10.7910/DVN/HOLUME
3869505,Generate placebo networks data.do,application/x-stata-syntax,5837,doi:10.7910/DVN/HOLUME
3869477,Generate register data variables.do,application/x-stata-syntax,11279,doi:10.7910/DVN/HOLUME
3869470,Generate survey data variables.do,application/x-stata-syntax,11344,doi:10.7910/DVN/HOLUME
3869484,Master.do,application/x-stata-syntax,2517,doi:10.7910/DVN/HOLUME
3869487,Table1.do,application/x-stata-syntax,8184,doi:10.7910/DVN/HOLUME
3869476,Table2.do,application/x-stata-syntax,9647,doi:10.7910/DVN/HOLUME
3869508,Table3_PanelA.do,application/x-stata-syntax,9994,doi:10.7910/DVN/HOLUME
3869502,Table3_PanelB.do,application/x-stata-syntax,11259,doi:10.7910/DVN/HOLUME
3869474,Table3_PanelC.do,application/x-stata-syntax,14502,doi:10.7910/DVN/HOLUME
3869479,Table3_PanelD.do,application/x-stata-syntax,15308,doi:10.7910/DVN/HOLUME
3869481,Table4.do,application/x-stata-syntax,12673,doi:10.7910/DVN/HOLUME
3869491,Table5.do,application/x-stata-syntax,25261,doi:10.7910/DVN/HOLUME
3869475,TableA10.do,application/x-stata-syntax,26861,doi:10.7910/DVN/HOLUME
3869494,TableA2.do,application/x-stata-syntax,11198,doi:10.7910/DVN/HOLUME
3869510,TableA3.do,application/x-stata-syntax,7784,doi:10.7910/DVN/HOLUME
3869492,TableA4.do,application/x-stata-syntax,9074,doi:10.7910/DVN/HOLUME
3869497,TableA5.do,application/x-stata-syntax,1676,doi:10.7910/DVN/HOLUME
3869499,TableA7_PanelA.do,application/x-stata-syntax,13073,doi:10.7910/DVN/HOLUME
3869489,TableA7_PanelB.do,application/x-stata-syntax,11757,doi:10.7910/DVN/HOLUME
3869503,TableA7_PanelC.do,application/x-stata-syntax,15205,doi:10.7910/DVN/HOLUME
3869495,TableA7_PanelD.do,application/x-stata-syntax,13897,doi:10.7910/DVN/HOLUME
3869472,TableA7_PanelE.do,application/x-stata-syntax,13974,doi:10.7910/DVN/HOLUME
3869480,TableA7_PanelF.do,application/x-stata-syntax,10573,doi:10.7910/DVN/HOLUME
3869490,TableA7_PanelG.do,application/x-stata-syntax,10566,doi:10.7910/DVN/HOLUME
3869504,TableA8_PanelA.do,application/x-stata-syntax,10897,doi:10.7910/DVN/HOLUME
3869485,TableA8_PanelB.do,application/x-stata-syntax,14435,doi:10.7910/DVN/HOLUME
3869496,TableA9.do,application/x-stata-syntax,26919,doi:10.7910/DVN/HOLUME
3238564,mediation.R,type/x-r-syntax,6380,doi:10.7910/DVN/8ZTQNM
3238566,replication.do,application/x-stata-syntax,57338,doi:10.7910/DVN/8ZTQNM
3783433,Figures.R,type/x-r-syntax,35031,doi:10.7910/DVN/F4LSCN
3783448,"Issues vs. Affect, Final.do",application/x-stata-syntax,10483,doi:10.7910/DVN/F4LSCN
3598145,figure1.R,type/x-r-syntax,2261,doi:10.7910/DVN/T24N31
3598087,figure2.R,type/x-r-syntax,2541,doi:10.7910/DVN/T24N31
3598130,figure3.R,type/x-r-syntax,3849,doi:10.7910/DVN/T24N31
3598098,figure4.R,type/x-r-syntax,3393,doi:10.7910/DVN/T24N31
3598147,figure5_7.R,type/x-r-syntax,5376,doi:10.7910/DVN/T24N31
3598101,figureA10.R,type/x-r-syntax,6926,doi:10.7910/DVN/T24N31
3598112,figureA11.R,type/x-r-syntax,4557,doi:10.7910/DVN/T24N31
3598126,figureA12_13.R,type/x-r-syntax,7788,doi:10.7910/DVN/T24N31
3598109,figureA1.R,type/x-r-syntax,5408,doi:10.7910/DVN/T24N31
3598104,figureA2_A4.R,type/x-r-syntax,7526,doi:10.7910/DVN/T24N31
3598146,figureA5.R,type/x-r-syntax,4653,doi:10.7910/DVN/T24N31
3598114,figureA6.R,type/x-r-syntax,4372,doi:10.7910/DVN/T24N31
3598135,figureA7.R,type/x-r-syntax,5987,doi:10.7910/DVN/T24N31
3598105,figureA8.R,type/x-r-syntax,4548,doi:10.7910/DVN/T24N31
3598136,figureA9.R,type/x-r-syntax,4408,doi:10.7910/DVN/T24N31
3598118,imputationHelpers.R,type/x-r-syntax,2479,doi:10.7910/DVN/T24N31
3598115,misc.R,type/x-r-syntax,1673,doi:10.7910/DVN/T24N31
3598095,setupAppendix.R,type/x-r-syntax,904,doi:10.7910/DVN/T24N31
3598093,setup.R,type/x-r-syntax,893,doi:10.7910/DVN/T24N31
3598150,tableA1.R,type/x-r-syntax,1311,doi:10.7910/DVN/T24N31
3598131,tableA2_A4.R,type/x-r-syntax,4149,doi:10.7910/DVN/T24N31
3598125,tsHelpers.R,type/x-r-syntax,1311,doi:10.7910/DVN/T24N31
4258738,1_MCWR.R,type/x-r-syntax,2635,doi:10.7910/DVN/JRPBIW
4258740,2_preanalysis.R,type/x-r-syntax,4368,doi:10.7910/DVN/JRPBIW
4258739,3_main_analysis.R,type/x-r-syntax,9113,doi:10.7910/DVN/JRPBIW
4258736,4_robustness_check.R,type/x-r-syntax,4596,doi:10.7910/DVN/JRPBIW
3813773,conjoint-models.R,type/x-r-syntax,14237,doi:10.7910/DVN/OKYC0B
3813766,demographics.R,type/x-r-syntax,2360,doi:10.7910/DVN/OKYC0B
3813765,improvements-analysis.R,type/x-r-syntax,9880,doi:10.7910/DVN/OKYC0B
3813769,loadPkg.R,type/x-r-syntax,197,doi:10.7910/DVN/OKYC0B
3813767,marginal-means.R,type/x-r-syntax,2911,doi:10.7910/DVN/OKYC0B
3813764,multinomial-models.R,type/x-r-syntax,7966,doi:10.7910/DVN/OKYC0B
3813770,revision-likely-voter.R,type/x-r-syntax,2241,doi:10.7910/DVN/OKYC0B
3813774,vcovCluster.R,type/x-r-syntax,612,doi:10.7910/DVN/OKYC0B
3849499,_JOP_Replication.rar,application/x-rar,2380928,doi:10.7910/DVN/5NWF7G
3742255,main_analysis.do,application/x-stata-syntax,9035,doi:10.7910/DVN/9TSJTY
3742256,merge_liss.do,application/x-stata-syntax,16426,doi:10.7910/DVN/9TSJTY
3742267,supplement.do,application/x-stata-syntax,17873,doi:10.7910/DVN/9TSJTY
3656884,00_batch.R,type/x-r-syntax,860,doi:10.7910/DVN/NIMLAR
3656887,01_clean_checkquotas.R,type/x-r-syntax,14707,doi:10.7910/DVN/NIMLAR
3656875,02_experiment_analysis.R,type/x-r-syntax,49995,doi:10.7910/DVN/NIMLAR
3656885,03_policy_change.R,type/x-r-syntax,21552,doi:10.7910/DVN/NIMLAR
3656880,04_educ_homeowner_quota.R,type/x-r-syntax,3705,doi:10.7910/DVN/NIMLAR
3656886,05_analyze_mturk_180110.R,type/x-r-syntax,26895,doi:10.7910/DVN/NIMLAR
3656879,06_misc_appendix.R,type/x-r-syntax,3454,doi:10.7910/DVN/NIMLAR
3656874,functions.R,type/x-r-syntax,83849,doi:10.7910/DVN/NIMLAR
3656876,generate_quotas.do,application/x-stata-syntax,6140,doi:10.7910/DVN/NIMLAR
3796812,replication_code.do,application/x-stata-syntax,36907,doi:10.7910/DVN/DDLCMO
3628488,Do_appendix_JOP.do,application/x-stata-syntax,9805,doi:10.7910/DVN/NC28F3
3628486,Do_mainresults_JOP.do,application/x-stata-syntax,6733,doi:10.7910/DVN/NC28F3
3628485,Do_run_me_first_JOP.do,application/x-stata-syntax,15219,doi:10.7910/DVN/NC28F3
3679206,01_MASTER.R,type/x-r-syntax,25831,doi:10.7910/DVN/Y5Y6VD
3679197,02_APC_Analysis_GAM.R,type/x-r-syntax,22387,doi:10.7910/DVN/Y5Y6VD
3679198,03_APC_Analysis_onlyInterviewed_GAM.R,type/x-r-syntax,30668,doi:10.7910/DVN/Y5Y6VD
3679227,04_APC_Analysis_HAPC.R,type/x-r-syntax,34163,doi:10.7910/DVN/Y5Y6VD
3679187,05_APC_Analysis_onlyInterviewed_HAPC.R,type/x-r-syntax,34510,doi:10.7910/DVN/Y5Y6VD
3679215,11_RegTables.R,type/x-r-syntax,15227,doi:10.7910/DVN/Y5Y6VD
3679230,12_RegTables_onlyInterviewed.R,type/x-r-syntax,15273,doi:10.7910/DVN/Y5Y6VD
3679207,13_RegTables_Subsample.R,type/x-r-syntax,4738,doi:10.7910/DVN/Y5Y6VD
3679231,14_RegTables_Subsample_onlyInterviewed.R,type/x-r-syntax,4790,doi:10.7910/DVN/Y5Y6VD
3679221,15_RegTables_rHAPC.R,type/x-r-syntax,16668,doi:10.7910/DVN/Y5Y6VD
3679137,16_RegTables_rHAPC_onlyInterviewed.R,type/x-r-syntax,21308,doi:10.7910/DVN/Y5Y6VD
3679233,17_RegTables_rHAPC_Subsample.R,type/x-r-syntax,4600,doi:10.7910/DVN/Y5Y6VD
3679128,18_RegTables_rHAPC_Subsample_onlyInterviewed.R,type/x-r-syntax,5842,doi:10.7910/DVN/Y5Y6VD
3679186,server.R,type/x-r-syntax,22950,doi:10.7910/DVN/Y5Y6VD
3679211,ui.R,type/x-r-syntax,43020,doi:10.7910/DVN/Y5Y6VD
4030580,GHF_BJPS_replication.do,application/x-stata-syntax,31375,doi:10.7910/DVN/VHMQD6
4030581,randomrecode.do,application/x-stata-syntax,1280,doi:10.7910/DVN/VHMQD6
3724651,BJPOLS - Basic Values and Candidate Emergence - R script file.R,type/x-r-syntax,47260,doi:10.7910/DVN/CMKMGF
4060120,Do File Misestimating AP September 5 2020.do,application/x-stata-syntax,14622,doi:10.7910/DVN/Y5RRV5
4083555,EffectOfProtocol14FiguresAndTables.R,type/x-r-syntax,94489,doi:10.7910/DVN/AKGWBL
4092699,anes-1-subset_restricted_data.R,type/x-r-syntax,1397,doi:10.7910/DVN/VFBVRG
4092698,anes-2-define_groupvars.R,type/x-r-syntax,5171,doi:10.7910/DVN/VFBVRG
4092702,anes-3-rename_scalevars.R,type/x-r-syntax,3954,doi:10.7910/DVN/VFBVRG
4092701,anes-4-define_scales.R,type/x-r-syntax,10480,doi:10.7910/DVN/VFBVRG
4093054,AP12-1-Load_Data.R,type/x-r-syntax,3059,doi:10.7910/DVN/VFBVRG
4093035,AP12-2-Rasch_Models.R,type/x-r-syntax,5092,doi:10.7910/DVN/VFBVRG
4093049,AP12-3-DIF.R,type/x-r-syntax,2133,doi:10.7910/DVN/VFBVRG
4093044,AP12-4-Compare_New_and_Old.R,type/x-r-syntax,4276,doi:10.7910/DVN/VFBVRG
4093047,AP16-1-Load_Data.R,type/x-r-syntax,3680,doi:10.7910/DVN/VFBVRG
4093034,AP16-2-Rasch_Models.R,type/x-r-syntax,5094,doi:10.7910/DVN/VFBVRG
4093042,AP16-3-DIF.R,type/x-r-syntax,2136,doi:10.7910/DVN/VFBVRG
4093036,AP16-4-Compare_New_and_Old.R,type/x-r-syntax,4440,doi:10.7910/DVN/VFBVRG
4093052,auth1-run_models.R,type/x-r-syntax,10178,doi:10.7910/DVN/VFBVRG
4093053,auth2-coef_plot.R,type/x-r-syntax,3263,doi:10.7910/DVN/VFBVRG
4093051,auth3-person_locations.R,type/x-r-syntax,4499,doi:10.7910/DVN/VFBVRG
4093033,auth4-item_locations.R,type/x-r-syntax,4442,doi:10.7910/DVN/VFBVRG
4093050,auth5-combine_plots.R,type/x-r-syntax,1341,doi:10.7910/DVN/VFBVRG
4093040,fg2.R,type/x-r-syntax,7120,doi:10.7910/DVN/VFBVRG
4093048,fg3.R,type/x-r-syntax,5418,doi:10.7910/DVN/VFBVRG
4093039,fg4a.R,type/x-r-syntax,5950,doi:10.7910/DVN/VFBVRG
4093037,fg4b.R,type/x-r-syntax,6495,doi:10.7910/DVN/VFBVRG
4093043,fg5.R,type/x-r-syntax,9550,doi:10.7910/DVN/VFBVRG
4093046,fg-e1.R,type/x-r-syntax,7210,doi:10.7910/DVN/VFBVRG
4093045,fg-f1.R,type/x-r-syntax,9512,doi:10.7910/DVN/VFBVRG
4093038,figure_preferences.R,type/x-r-syntax,1012,doi:10.7910/DVN/VFBVRG
4093065,FUN-binary_check.R,type/x-r-syntax,250,doi:10.7910/DVN/VFBVRG
4093061,FUN-binary_count.R,type/x-r-syntax,147,doi:10.7910/DVN/VFBVRG
4093066,FUN-check_dif.R,type/x-r-syntax,8225,doi:10.7910/DVN/VFBVRG
4093063,FUN-check_scale_items.R,type/x-r-syntax,1110,doi:10.7910/DVN/VFBVRG
4093062,FUN-fix_disorder.R,type/x-r-syntax,9048,doi:10.7910/DVN/VFBVRG
4093059,FUN-gen_groupvars.R,type/x-r-syntax,5226,doi:10.7910/DVN/VFBVRG
4093057,FUN-get_relstats.R,type/x-r-syntax,1463,doi:10.7910/DVN/VFBVRG
4093064,FUN-rescale_items.R,type/x-r-syntax,1184,doi:10.7910/DVN/VFBVRG
4093058,FUN-run_anovas.R,type/x-r-syntax,2613,doi:10.7910/DVN/VFBVRG
4093060,FUN-run_lr.R,type/x-r-syntax,186,doi:10.7910/DVN/VFBVRG
4092697,scale_items.R,type/x-r-syntax,6241,doi:10.7910/DVN/VFBVRG
4093041,tables-c1-c13.R,type/x-r-syntax,6140,doi:10.7910/DVN/VFBVRG
3226152,Hartman_Newman_THREE-WAVE_2010-2014_Replication.R,type/x-r-syntax,15714,doi:10.7910/DVN/8FK7PC
3226153,Hartman_Newman_TWO-WAVE_2010-2012_Replication.R,type/x-r-syntax,21715,doi:10.7910/DVN/8FK7PC
3724113,simas_milita_ryan_study1_replication.do,application/x-stata-syntax,2115,doi:10.7910/DVN/WJWRWN
3724112,simas_milita_ryan_study2_replication.do,application/x-stata-syntax,16060,doi:10.7910/DVN/WJWRWN
3909245,hbg_analysis.R,type/x-r-syntax,36525,doi:10.7910/DVN/GLT4FX
3905640,hbg_cleaning.R,type/x-r-syntax,16141,doi:10.7910/DVN/GLT4FX
3905638,hbg_group_cue.R,type/x-r-syntax,1993,doi:10.7910/DVN/GLT4FX
3905633,helper_functions.R,type/x-r-syntax,585,doi:10.7910/DVN/GLT4FX
3905643,run_hbg_replication.R,type/x-r-syntax,1084,doi:10.7910/DVN/GLT4FX
3820553,BJPS_ReplicationFiles.R,type/x-r-syntax,1604,doi:10.7910/DVN/GNL6XG
3674861,Replication - Data 200128.do,application/x-stata-syntax,18840,doi:10.7910/DVN/R0FXPH
3674862,Repllication - Descriptives and Models 200128.do,application/x-stata-syntax,13306,doi:10.7910/DVN/R0FXPH
4757458,an_blacks.R,type/x-r-syntax,6870,doi:10.7910/DVN/FMOR6K
4757464,an_descriptives.R,type/x-r-syntax,2941,doi:10.7910/DVN/FMOR6K
4757465,an_main.R,type/x-r-syntax,6922,doi:10.7910/DVN/FMOR6K
4757461,an_non_racial.R,type/x-r-syntax,5374,doi:10.7910/DVN/FMOR6K
4757459,an_retired.R,type/x-r-syntax,7035,doi:10.7910/DVN/FMOR6K
4757466,an_robust.R,type/x-r-syntax,36418,doi:10.7910/DVN/FMOR6K
3876333,bloodisthicker_dofile.do,application/x-stata-syntax,49599,doi:10.7910/DVN/M2E5OI
3602109,Replication for Escobar-Lemmon et al Breaking.do,application/x-stata-syntax,15754,doi:10.7910/DVN/KNFPV6
4203068,1.replication_business_mayors_RD.R,type/x-r-syntax,58880,doi:10.7910/DVN/GCTLYJ
4203070,2.replication_business_mayors_RD_validity_robustness_tests.R,type/x-r-syntax,37415,doi:10.7910/DVN/GCTLYJ
4203069,3.replication_business_mayors_RD_main_results_tables_figures.R,type/x-r-syntax,13506,doi:10.7910/DVN/GCTLYJ
4203067,4.replication_business_mayors_RD_supplemental_plots_tables.R,type/x-r-syntax,34923,doi:10.7910/DVN/GCTLYJ
4203049,rdbwdensity.R,type/x-r-syntax,7259,doi:10.7910/DVN/GCTLYJ
4203047,rddensity_fun.R,type/x-r-syntax,12003,doi:10.7910/DVN/GCTLYJ
4203050,rddensity.R,type/x-r-syntax,10456,doi:10.7910/DVN/GCTLYJ
4203053,replication_bin_data_rd_plots.R,type/x-r-syntax,5267,doi:10.7910/DVN/GCTLYJ
4203052,replication_clean_descriptive_stats.R,type/x-r-syntax,12763,doi:10.7910/DVN/GCTLYJ
4203044,replication_clean_results.R,type/x-r-syntax,42186,doi:10.7910/DVN/GCTLYJ
4203041,replication_mayors_source.R,type/x-r-syntax,794,doi:10.7910/DVN/GCTLYJ
4179497,prelim_refs_jop_rep_stata_appendix_dofile.do,application/x-stata-syntax,2571,doi:10.7910/DVN/UTPOTW
4179498,prelim_refs_jop_rep_stata_dofile.do,application/x-stata-syntax,1641,doi:10.7910/DVN/UTPOTW
3742631,binplot.ado,application/x-stata-ado,1916,doi:10.7910/DVN/VLXRIK
3742641,DCdensity.ado,application/x-stata-ado,19410,doi:10.7910/DVN/VLXRIK
3742640,precisecontrol_JP.do,application/x-stata-syntax,86560,doi:10.7910/DVN/VLXRIK
3659629,left-right-gender.do,application/x-stata-syntax,30350,doi:10.7910/DVN/B5VGCD
4098811,Migration_Analysis_Final.R,type/x-r-syntax,207345,doi:10.7910/DVN/FDML2N
3855774,ejpr12397-sup-0003-AppendixEURedistributionEJPR.do,application/x-stata-syntax,7949,doi:10.7910/DVN/N5DCFF
3855772,ejpr12397-sup-0005-EURedistributionEJPR.do,application/x-stata-syntax,7142,doi:10.7910/DVN/N5DCFF
3493329,study1.R,type/x-r-syntax,5436,doi:10.7910/DVN/4C1KJT
3493330,study2.R,type/x-r-syntax,5446,doi:10.7910/DVN/4C1KJT
3493328,study3.R,type/x-r-syntax,951,doi:10.7910/DVN/4C1KJT
4190479,MunicipalLevel.R,type/x-r-syntax,28536,doi:10.7910/DVN/RR6BRU
4190477,SurveyAnalysis.R,type/x-r-syntax,13599,doi:10.7910/DVN/RR6BRU
6326490,replication.do,application/x-stata-syntax,13891,doi:10.7910/DVN/UGTOJV
4931661,script_All_remaining_analyses.do,application/x-stata-syntax,103590,doi:10.7910/DVN/HGD6CG
4931653,script_Sampling_of_24000_tweets.R,type/x-r-syntax,1504,doi:10.7910/DVN/HGD6CG
5206468,ReplicationCode.do,application/x-stata-syntax,46161,doi:10.7910/DVN/GHHZO4
4495185,fig 1.R,type/x-r-syntax,2628,doi:10.7910/DVN/RM7VAL
4495201,fig A1.R,type/x-r-syntax,1800,doi:10.7910/DVN/RM7VAL
4495179,fig A2.R,type/x-r-syntax,2863,doi:10.7910/DVN/RM7VAL
4495194,fig A4.R,type/x-r-syntax,4388,doi:10.7910/DVN/RM7VAL
4495193,fig A5.R,type/x-r-syntax,3101,doi:10.7910/DVN/RM7VAL
4495202,fig A6.R,type/x-r-syntax,1347,doi:10.7910/DVN/RM7VAL
4495175,power analysis.R,type/x-r-syntax,213,doi:10.7910/DVN/RM7VAL
4495203,randomization inference.R,type/x-r-syntax,3471,doi:10.7910/DVN/RM7VAL
4495187,tab A10.R,type/x-r-syntax,710,doi:10.7910/DVN/RM7VAL
4495189,tab A12.R,type/x-r-syntax,968,doi:10.7910/DVN/RM7VAL
4495184,tab A13.R,type/x-r-syntax,488,doi:10.7910/DVN/RM7VAL
4495183,tab A15.R,type/x-r-syntax,1353,doi:10.7910/DVN/RM7VAL
4495204,tab A16.R,type/x-r-syntax,1368,doi:10.7910/DVN/RM7VAL
4495176,tab A17.R,type/x-r-syntax,975,doi:10.7910/DVN/RM7VAL
4495177,tab A1.R,type/x-r-syntax,2074,doi:10.7910/DVN/RM7VAL
4495190,tab A2.R,type/x-r-syntax,789,doi:10.7910/DVN/RM7VAL
4495197,tab A3.R,type/x-r-syntax,614,doi:10.7910/DVN/RM7VAL
4495199,tab A4.R,type/x-r-syntax,700,doi:10.7910/DVN/RM7VAL
4495198,tab A5.R,type/x-r-syntax,642,doi:10.7910/DVN/RM7VAL
4495191,tab A6.R,type/x-r-syntax,737,doi:10.7910/DVN/RM7VAL
4495180,tab A7.R,type/x-r-syntax,565,doi:10.7910/DVN/RM7VAL
4495182,tab A8.R,type/x-r-syntax,641,doi:10.7910/DVN/RM7VAL
4495200,tab A9.R,type/x-r-syntax,653,doi:10.7910/DVN/RM7VAL
5612712,HS_Inequality_CS.do,application/x-stata-syntax,30237,doi:10.7910/DVN/AFJBNX
5612711,HS_inequality_fig_4.do,application/x-stata-syntax,847,doi:10.7910/DVN/AFJBNX
5612714,HS_inequality_panel.do,application/x-stata-syntax,2248,doi:10.7910/DVN/AFJBNX
5612713,ols_spatial_HAC.do,application/x-stata-syntax,18912,doi:10.7910/DVN/AFJBNX
4262854,replication.R,text/x-r-source,15719,doi:10.7910/DVN/KO3OYD
4436139,replication_01_read_raw_tweets.py,text/x-python,5856,doi:10.7910/DVN/5HXT8K
4436149,replication_02b_ProtestImageAnalysis_Botometer_v1.py,text/x-python,3023,doi:10.7910/DVN/5HXT8K
4436161,replication_03a_InvestigateBots_v1.R,type/x-r-syntax,2349,doi:10.7910/DVN/5HXT8K
4436108,replication_03b_AggregateRawTweets.py,text/x-python,22958,doi:10.7910/DVN/5HXT8K
4436150,replication_07_Table3FigA12.R,type/x-r-syntax,9146,doi:10.7910/DVN/5HXT8K
4436114,replication_08_Table4.py,text/x-python,14732,doi:10.7910/DVN/5HXT8K
4436142,replication_SM_01_FigA9A10.R,type/x-r-syntax,3169,doi:10.7910/DVN/5HXT8K
4436159,replication_SM_02_FigA15.R,type/x-r-syntax,14296,doi:10.7910/DVN/5HXT8K
4436104,replication_SM_03_FigA16.R,type/x-r-syntax,6209,doi:10.7910/DVN/5HXT8K
4436126,replication_SM_04_TableA14FigA22.R,type/x-r-syntax,3664,doi:10.7910/DVN/5HXT8K
4304866,gpt_jop_replication_figures.R,type/x-r-syntax,14819,doi:10.7910/DVN/X5RBRB
4304870,gpt_pr_replication.R,type/x-r-syntax,2046,doi:10.7910/DVN/X5RBRB
4304868,gpt_replication.do,application/x-stata-syntax,12872,doi:10.7910/DVN/X5RBRB
4459612,do_FINAL.do,application/x-stata-syntax,20326,doi:10.7910/DVN/VQKVUV
5408666,0_Run_All.R,type/x-r-syntax,5782,doi:10.7910/DVN/W5GQNZ
5408696,cluster2.R,type/x-r-syntax,3245,doi:10.7910/DVN/W5GQNZ
5408675,constructIV.R,type/x-r-syntax,673,doi:10.7910/DVN/W5GQNZ
5408654,Figure_1.R,type/x-r-syntax,3665,doi:10.7910/DVN/W5GQNZ
5408705,Figure_2.R,type/x-r-syntax,7625,doi:10.7910/DVN/W5GQNZ
5408678,Figure_3.R,type/x-r-syntax,6154,doi:10.7910/DVN/W5GQNZ
5408701,Figure_4.R,type/x-r-syntax,4593,doi:10.7910/DVN/W5GQNZ
5408692,Figure_H1.R,type/x-r-syntax,3867,doi:10.7910/DVN/W5GQNZ
5408702,Figure_H2.R,type/x-r-syntax,3007,doi:10.7910/DVN/W5GQNZ
5408698,Intext_calculations.R,type/x-r-syntax,10850,doi:10.7910/DVN/W5GQNZ
5408660,lastCase.R,type/x-r-syntax,145,doi:10.7910/DVN/W5GQNZ
5408700,runTTests.R,type/x-r-syntax,892,doi:10.7910/DVN/W5GQNZ
5408670,Table_1.R,type/x-r-syntax,4393,doi:10.7910/DVN/W5GQNZ
5408682,Table_G1.R,type/x-r-syntax,4669,doi:10.7910/DVN/W5GQNZ
5408690,Table_H1.R,type/x-r-syntax,3650,doi:10.7910/DVN/W5GQNZ
5408657,Table_H2.R,type/x-r-syntax,3828,doi:10.7910/DVN/W5GQNZ
5408667,Table_H3.R,type/x-r-syntax,4169,doi:10.7910/DVN/W5GQNZ
5408659,Table_I1.R,type/x-r-syntax,12389,doi:10.7910/DVN/W5GQNZ
5408691,Table_I2.R,type/x-r-syntax,12973,doi:10.7910/DVN/W5GQNZ
5408688,Table_J1.R,type/x-r-syntax,17683,doi:10.7910/DVN/W5GQNZ
5408681,Table_K1.R,type/x-r-syntax,4282,doi:10.7910/DVN/W5GQNZ
5408672,Table_L1.R,type/x-r-syntax,1885,doi:10.7910/DVN/W5GQNZ
5408656,Table_M1_row1.R,type/x-r-syntax,3581,doi:10.7910/DVN/W5GQNZ
5408669,Table_M1_row2.R,type/x-r-syntax,3005,doi:10.7910/DVN/W5GQNZ
5408661,Table_M1_row3.R,type/x-r-syntax,2272,doi:10.7910/DVN/W5GQNZ
5408699,Table_M1_row4.R,type/x-r-syntax,2513,doi:10.7910/DVN/W5GQNZ
5408684,Table_M1_row5.R,type/x-r-syntax,5061,doi:10.7910/DVN/W5GQNZ
5408687,Table_M2.R,type/x-r-syntax,8197,doi:10.7910/DVN/W5GQNZ
