file_id,filename,dataset_doi,interactions,ml_het,hierarchical,n_lines,parse_error
3677985,tableA5.do,doi:10.7910/DVN/9QUMY3,0,0,0,34,FALSE
3677960,tableA6.do,doi:10.7910/DVN/9QUMY3,0,0,0,39,FALSE
3677952,tableA7.do,doi:10.7910/DVN/9QUMY3,0,0,0,34,FALSE
3677984,tableA8.do,doi:10.7910/DVN/9QUMY3,0,0,0,52,FALSE
3677979,tableA9.do,doi:10.7910/DVN/9QUMY3,0,0,0,29,FALSE
3665027,travels_clean.R,doi:10.7910/DVN/9QUMY3,0,0,0,96,FALSE
3664977,travel_visit_state_merge.R,doi:10.7910/DVN/9QUMY3,0,0,0,185,FALSE
3665077,visits_clean.R,doi:10.7910/DVN/9QUMY3,0,0,0,113,FALSE
3665056,visits_leader_merge.R,doi:10.7910/DVN/9QUMY3,0,0,1,193,FALSE
4099849,R_Creation.R,doi:10.7910/DVN/UMP7YP,0,0,1,339,FALSE
4030571,R_Maps.R,doi:10.7910/DVN/UMP7YP,0,0,0,151,FALSE
4099854,R_RunAppendix.R,doi:10.7910/DVN/UMP7YP,0,0,0,NA,TRUE
4099853,R_RunPaper.R,doi:10.7910/DVN/UMP7YP,0,0,0,NA,TRUE
3742380,clean climate group data R script.R,doi:10.7910/DVN/W08NIR,0,0,1,728,FALSE
3742419,climate firms figures and summary stats R script.R,doi:10.7910/DVN/W08NIR,0,0,1,568,FALSE
3742385,climate firms models and analysis R script.R,doi:10.7910/DVN/W08NIR,0,0,1,873,FALSE
3742414,climate_rep R script.R,doi:10.7910/DVN/W08NIR,0,0,0,16,FALSE
3742411,ghg industry level supply chain R script.R,doi:10.7910/DVN/W08NIR,0,0,0,389,FALSE
3742310,ghg preparation R script.R,doi:10.7910/DVN/W08NIR,0,0,0,818,FALSE
3790787,AJPS_1_Rep_Datafile.do,doi:10.7910/DVN/V8C2HB,0,0,0,29,FALSE
3859903,AJPS_2_Rep_Article.do,doi:10.7910/DVN/V8C2HB,1,0,0,244,FALSE
3859904,AJPS_3_Rep_Appendix.do,doi:10.7910/DVN/V8C2HB,2,0,1,564,FALSE
3790794,AJPS_aux_Rep_AggregateVar.do,doi:10.7910/DVN/V8C2HB,0,0,0,94,FALSE
3790788,AJPS_aux_Rep_Merge_with_AggregateVar.do,doi:10.7910/DVN/V8C2HB,0,0,0,40,FALSE
3790793,AJPS_aux_Rep_Merge_with_TradeStats.do,doi:10.7910/DVN/V8C2HB,0,0,0,209,FALSE
3732315,belief in the american dream models.do,doi:10.7910/DVN/QTMOVG,0,0,0,139,FALSE
3844566,Code_Cleaning.R,doi:10.7910/DVN/4RQWXW,0,0,0,602,FALSE
4325414,Code_Experiment.R,doi:10.7910/DVN/4RQWXW,0,0,1,820,FALSE
4179057,Code_LAPOP.R,doi:10.7910/DVN/4RQWXW,0,0,1,299,FALSE
4179058,Code_Original_Survey.R,doi:10.7910/DVN/4RQWXW,0,0,0,61,FALSE
4105569,ms_tables_figures.R,doi:10.7910/DVN/BFEBHQ,0,0,0,NA,TRUE
4105566,si_tables_figures.R,doi:10.7910/DVN/BFEBHQ,0,0,0,NA,TRUE
4154437,2. cces.cts.braman.oprobit.do,doi:10.7910/DVN/PIMURE,0,0,0,5,FALSE
4154459,6. pres.stata.do,doi:10.7910/DVN/PIMURE,0,0,0,10,FALSE
4154455,6.  TESS.legis.braman.do,doi:10.7910/DVN/PIMURE,0,0,0,8,FALSE
3598259,data_processing_cf.do,doi:10.7910/DVN/Y8KIUK,0,0,0,541,FALSE
3598253,data_processing_cf_unrestricted.do,doi:10.7910/DVN/Y8KIUK,0,0,0,437,FALSE
3598266,data_processing_pp.do,doi:10.7910/DVN/Y8KIUK,0,0,1,752,FALSE
3598258,tables_and_figures_cf.do,doi:10.7910/DVN/Y8KIUK,0,0,0,164,FALSE
3598250,tables_and_figures_cf_unrestricted.do,doi:10.7910/DVN/Y8KIUK,0,0,0,199,FALSE
3598265,tables_and_figures_pp.do,doi:10.7910/DVN/Y8KIUK,0,0,0,385,FALSE
3598252,tjb_pm_rcode.R,doi:10.7910/DVN/Y8KIUK,0,0,0,116,FALSE
3598254,tjb_pm_rcode_unrestricted.R,doi:10.7910/DVN/Y8KIUK,0,0,0,88,FALSE
3800841,intreg2.ado,doi:10.7910/DVN/8MV984,0,0,0,241,FALSE
3800846,intreg2_p.ado,doi:10.7910/DVN/8MV984,0,0,0,152,FALSE
3800840,intrg_v_ll.ado,doi:10.7910/DVN/8MV984,0,0,1,228,FALSE
3822018,regressions.do,doi:10.7910/DVN/8MV984,0,0,0,81,FALSE
3866152,Study 1 Code.do,doi:10.7910/DVN/JIFKOU,0,0,0,125,FALSE
3866158,Study 2 Code .do,doi:10.7910/DVN/JIFKOU,4,0,0,122,FALSE
3866153,Study 3 Code.do,doi:10.7910/DVN/JIFKOU,3,0,0,290,FALSE
3866150,Undergrad SI Aff Act.do,doi:10.7910/DVN/JIFKOU,0,0,0,7,FALSE
3866155,Undergrad SI Gun Control.do,doi:10.7910/DVN/JIFKOU,4,0,0,80,FALSE
3645632,Dofile-analyses.R,doi:10.7910/DVN/P5TAFD,1,0,1,6168,FALSE
3429978,Dofile-dataset-construction-1.do,doi:10.7910/DVN/P5TAFD,0,0,1,287,FALSE
3464098,Dofile-dataset-construction-2.R,doi:10.7910/DVN/P5TAFD,0,0,1,198,FALSE
3464107,Dofile-figures.R,doi:10.7910/DVN/P5TAFD,1,0,1,1475,FALSE
4787619,MASTER_FILE.R,doi:10.7910/DVN/KL36TP,0,0,0,33,FALSE
5345083,p0_speeches_UK.R,doi:10.7910/DVN/KL36TP,0,0,0,36,FALSE
5344993,p0_speeches_US.R,doi:10.7910/DVN/KL36TP,0,0,0,70,FALSE
5345084,p1_preparing_corpus_UK.R,doi:10.7910/DVN/KL36TP,0,0,0,130,FALSE
5344995,p1_preparing_corpus_US.R,doi:10.7910/DVN/KL36TP,0,0,0,130,FALSE
4968573,p2_word_embedding.R,doi:10.7910/DVN/KL36TP,0,0,0,208,FALSE
4776014,r1_Prepare_datasets.R,doi:10.7910/DVN/KL36TP,0,0,1,91,FALSE
4787620,r2_Figures_from_1_to_5.R,doi:10.7910/DVN/KL36TP,0,0,0,240,FALSE
4787621,r3_Figure_6.R,doi:10.7910/DVN/KL36TP,0,0,0,167,FALSE
4787622,r4_Figures_from_7_to_8.R,doi:10.7910/DVN/KL36TP,0,0,1,180,FALSE
4787623,r5_Tables.R,doi:10.7910/DVN/KL36TP,0,0,0,192,FALSE
4787624,r6_SI_Supplemental_Information.R,doi:10.7910/DVN/KL36TP,0,0,0,350,FALSE
4776009,selin_clean_agency_names.R,doi:10.7910/DVN/KL36TP,0,0,0,30,FALSE
4422405,1_credit_permissiveness.R,doi:10.7910/DVN/YE8VC9,1,0,0,528,FALSE
4422399,2_lits.R,doi:10.7910/DVN/YE8VC9,0,0,3,223,FALSE
4422395,3_sipp.R,doi:10.7910/DVN/YE8VC9,1,0,0,254,FALSE
4422410,4_credit_flows.R,doi:10.7910/DVN/YE8VC9,0,0,0,75,FALSE
4422400,5_dst_prep_data.R,doi:10.7910/DVN/YE8VC9,0,0,0,648,FALSE
4422408,6_dst_analysis.R,doi:10.7910/DVN/YE8VC9,1,0,1,424,FALSE
4419600,Coding for TAPS Data.do,doi:10.7910/DVN/IMBQJB,0,0,1,865,FALSE
4419603,"Coding SC Approval Data, 1986-2019.do",doi:10.7910/DVN/IMBQJB,0,0,1,820,FALSE
4419604,"Coding SC Confidence Data, 1973-2019.do",doi:10.7910/DVN/IMBQJB,0,0,0,463,FALSE
4419601,Replication Commands for All Analyses.do,doi:10.7910/DVN/IMBQJB,6,0,0,602,FALSE
4417405,Figures.R,doi:10.7910/DVN/YFPQJH,0,0,1,504,FALSE
4363688,Replication.do,doi:10.7910/DVN/YFPQJH,1,0,0,326,FALSE
4363676,Study 1.do,doi:10.7910/DVN/YFPQJH,1,0,0,269,FALSE
4363679,Study 2.do,doi:10.7910/DVN/YFPQJH,4,0,0,560,FALSE
4214878,Ono Zilis Study 1_AJPS.do,doi:10.7910/DVN/ZHOL6Y,5,0,0,117,FALSE
4214129,AMIE.R,doi:10.7910/DVN/H8HM6P,1,0,0,188,FALSE
4214128,MMs.R,doi:10.7910/DVN/H8HM6P,0,0,0,82,FALSE
4214130,Tables and Figures C.do,doi:10.7910/DVN/H8HM6P,3,0,0,762,FALSE
4214133,Tables and Figures NC.do,doi:10.7910/DVN/H8HM6P,0,0,0,790,FALSE
4208413,do_sum_stats.do,doi:10.7910/DVN/UTRXT7,0,0,0,276,FALSE
4208408,Ravanilla_Haim_Hicken_BSNRC_R_Replication.R,doi:10.7910/DVN/UTRXT7,0,0,0,167,FALSE
4208405,Ravanilla_Haim_Hicken_BSNRC_Stata15_Replication.do,doi:10.7910/DVN/UTRXT7,5,0,0,619,FALSE
4639228,Appendix L.do,doi:10.7910/DVN/OWVXUD,0,0,0,78,FALSE
4808527,Table 7 AJPS Wood Grose House Incumbent Vote Share 2006 to 2018 regression commands.do,doi:10.7910/DVN/OWVXUD,0,0,0,17,FALSE
4962431,Table 8 AJPS Wood Grose News Coverage of House Members regression commands.do,doi:10.7910/DVN/OWVXUD,0,0,0,26,FALSE
4639222,wood_grose_replication_code_final_2021.R,doi:10.7910/DVN/OWVXUD,1,0,1,1690,FALSE
4805786,Dataset Creation.do,doi:10.7910/DVN/OENR84,0,0,1,920,FALSE
4877382,Replication Paper.do,doi:10.7910/DVN/OENR84,3,0,0,433,FALSE
4931582,Replication SI.do,doi:10.7910/DVN/OENR84,4,0,2,1146,FALSE
4549743,R_Appendix.R,doi:10.7910/DVN/DQTIR4,2,0,1,1867,FALSE
4967895,R_Creation.R,doi:10.7910/DVN/DQTIR4,0,0,1,652,FALSE
4549742,R_Paper.R,doi:10.7910/DVN/DQTIR4,2,0,1,620,FALSE
4460767,Download_YouGov.py,doi:10.7910/DVN/MVDWCS,0,0,0,32,FALSE
4571504,HK_Replication.R,doi:10.7910/DVN/MVDWCS,0,0,0,105,FALSE
4571506,Trump_Replication.R,doi:10.7910/DVN/MVDWCS,1,0,0,123,FALSE
4508657,cross-country replication do Feb 2021.do,doi:10.7910/DVN/WFELNG,5,0,3,92,FALSE
4456222,Moldova replication do Feb 2021.do,doi:10.7910/DVN/WFELNG,5,0,3,302,FALSE
4460786,anes-0809-panel-ajps-replication-appendix-models.do,doi:10.7910/DVN/ED5O5U,1,0,0,94,FALSE
4460788,anes-0809-panel-ajps-replication.do,doi:10.7910/DVN/ED5O5U,0,0,0,409,FALSE
4308711,figs.R,doi:10.7910/DVN/ED5O5U,0,0,0,376,FALSE
4556084,replication_code_analyses_public.do,doi:10.7910/DVN/KU4OCK,0,0,0,598,FALSE
4745925,replication_code_figures_public.R,doi:10.7910/DVN/KU4OCK,0,0,0,891,FALSE
4498498,00_Packages.R,doi:10.7910/DVN/LBAV1Q,0,0,0,71,FALSE
4497878,01_Matching.R,doi:10.7910/DVN/LBAV1Q,0,0,0,315,FALSE
4497884,02_Datasets.R,doi:10.7910/DVN/LBAV1Q,0,0,0,80,FALSE
4497879,03_Variables.R,doi:10.7910/DVN/LBAV1Q,0,0,0,207,FALSE
4497881,04_Summarystats.R,doi:10.7910/DVN/LBAV1Q,0,0,0,237,FALSE
4497883,05_Histograms.R,doi:10.7910/DVN/LBAV1Q,0,0,0,152,FALSE
4497882,06_Regressions.R,doi:10.7910/DVN/LBAV1Q,0,0,0,327,FALSE
4497872,07_Stargazerstext.R,doi:10.7910/DVN/LBAV1Q,0,0,0,137,FALSE
4498497,08_OuputFile.R,doi:10.7910/DVN/LBAV1Q,0,0,0,328,FALSE
4106168,01-main-regressions.do,doi:10.7910/DVN/QOVWMM,1,0,0,675,FALSE
4106169,02-fig02-biased-perception.R,doi:10.7910/DVN/QOVWMM,1,0,0,88,FALSE
4106180,03-fig03-3by3-means.R,doi:10.7910/DVN/QOVWMM,0,0,0,208,FALSE
4106172,04-fig04-aggregation.R,doi:10.7910/DVN/QOVWMM,0,0,0,56,FALSE
4106190,05-tab05-svy-experiment.do,doi:10.7910/DVN/QOVWMM,0,0,0,153,FALSE
4106188,06-correct-perceptions.R,doi:10.7910/DVN/QOVWMM,0,0,1,158,FALSE
4106189,07-by-issue-coefplot.R,doi:10.7910/DVN/QOVWMM,0,0,1,167,FALSE
4263636,08-timespent-correlates.do,doi:10.7910/DVN/QOVWMM,0,0,0,137,FALSE
4106176,09-by-issue-regressions.do,doi:10.7910/DVN/QOVWMM,0,0,0,169,FALSE
4106166,10-sensitivity.R,doi:10.7910/DVN/QOVWMM,0,0,0,75,FALSE
4263622,22_build-AJPS-main.R,doi:10.7910/DVN/QOVWMM,0,0,0,434,FALSE
4263621,23_build-AJPS-experiment.R,doi:10.7910/DVN/QOVWMM,0,0,0,274,FALSE
4263624,24_build-AJPS-aggregation.R,doi:10.7910/DVN/QOVWMM,0,0,0,65,FALSE
4263623,25_build-AJPS-timing-correct.R,doi:10.7910/DVN/QOVWMM,0,0,0,50,FALSE
4203126,clanalysis_replication_vNov16.R,doi:10.7910/DVN/ZLHYSZ,0,0,0,882,FALSE
4262870,Molina-Garzon et al.2020_Nov16.do,doi:10.7910/DVN/ZLHYSZ,2,0,3,146,FALSE
5006125,figure5.R,doi:10.7910/DVN/QNG2V0,0,0,0,121,FALSE
5006126,figureC1.R,doi:10.7910/DVN/QNG2V0,0,0,0,73,FALSE
4986778,figureC2.R,doi:10.7910/DVN/QNG2V0,0,0,0,59,FALSE
4986780,gerrymanderTables1_2.R,doi:10.7910/DVN/QNG2V0,0,0,0,102,FALSE
4871500,Aggregate_Nat_L1_L2.R,doi:10.7910/DVN/EF7R0Z,0,0,0,124,FALSE
4871501,coef_plots_democracy.R,doi:10.7910/DVN/EF7R0Z,1,0,1,166,FALSE
4871502,coef_plots_election.R,doi:10.7910/DVN/EF7R0Z,1,0,1,211,FALSE
4871503,coef_plots_margin.R,doi:10.7910/DVN/EF7R0Z,1,0,1,163,FALSE
4871504,competitiveness_measures.R,doi:10.7910/DVN/EF7R0Z,1,0,1,308,FALSE
4445098,eco_zone.apr,doi:10.7910/DVN/EF7R0Z,0,0,0,5179,FALSE
4871505,GWR.R,doi:10.7910/DVN/EF7R0Z,0,0,1,254,FALSE
4871506,HTE.R,doi:10.7910/DVN/EF7R0Z,2,0,1,184,FALSE
4871507,levels_of_aggregation.R,doi:10.7910/DVN/EF7R0Z,1,0,1,141,FALSE
4871508,merge.R,doi:10.7910/DVN/EF7R0Z,0,0,1,311,FALSE
4871509,Paper_tables.R,doi:10.7910/DVN/EF7R0Z,1,0,1,176,FALSE
4871510,Paper_tables_saturated.R,doi:10.7910/DVN/EF7R0Z,1,0,1,143,FALSE
4871511,process_forest.R,doi:10.7910/DVN/EF7R0Z,0,0,0,125,FALSE
4871512,process_upsampled.R,doi:10.7910/DVN/EF7R0Z,0,0,0,124,FALSE
4298483,Step1_MainAnalysisAndData.R,doi:10.7910/DVN/QTUF6D,0,0,0,259,FALSE
4298471,Step2_AppendixAnalysis.R,doi:10.7910/DVN/QTUF6D,1,0,2,320,FALSE
4298470,Step3_TablesAndFigures.R,doi:10.7910/DVN/QTUF6D,1,0,1,630,FALSE
5130562,Berlin AJPS - convert data for stata.do,doi:10.7910/DVN/1SQ68U,0,0,0,169,FALSE
5130538,Berlin AJPS - cowcodes.do,doi:10.7910/DVN/1SQ68U,0,0,0,546,FALSE
5194947,Berlin AJPS - create dataset for graphs.do,doi:10.7910/DVN/1SQ68U,0,0,0,127,FALSE
5212290,Berlin AJPS - create dataset for regressions.do,doi:10.7910/DVN/1SQ68U,0,0,0,368,FALSE
5130555,Berlin AJPS - replication.do,doi:10.7910/DVN/1SQ68U,2,0,0,365,FALSE
4583882,Bailouts_Migration_Large_N_Replication.do,doi:10.7910/DVN/7SYM1H,2,0,1,509,FALSE
4808460,Bailouts_Migration_migrationdata.do,doi:10.7910/DVN/7SYM1H,2,0,0,331,FALSE
4808461,Bailouts_Migration_Survey.do,doi:10.7910/DVN/7SYM1H,0,0,2,400,FALSE
4459704,Analysis Code.do,doi:10.7910/DVN/GT8NDD,4,0,1,529,FALSE
4436091,Chamber Ideal Point Code.R,doi:10.7910/DVN/GT8NDD,0,0,0,86,FALSE
4436084,Committee Ideal Point Measures Code.do,doi:10.7910/DVN/GT8NDD,0,0,0,176,FALSE
4436098,Figure 1 Code.R,doi:10.7910/DVN/GT8NDD,0,0,0,54,FALSE
4436089,Figure 2 Code.R,doi:10.7910/DVN/GT8NDD,0,0,0,61,FALSE
4436042,Merge Code.R,doi:10.7910/DVN/GT8NDD,0,0,0,55,FALSE
4436078,Pivot Calculations Code.do,doi:10.7910/DVN/GT8NDD,0,0,0,35,FALSE
4436046,Presidential Ideal Points Code.do,doi:10.7910/DVN/GT8NDD,0,0,0,27,FALSE
4436087,SI Figures 1 and 2 Code.R,doi:10.7910/DVN/GT8NDD,0,0,0,63,FALSE
5370387,01-effect-sizes.R,doi:10.7910/DVN/K4L5YI,0,0,0,4514,FALSE
5370285,02-meta-analysis.R,doi:10.7910/DVN/K4L5YI,1,0,2,2552,FALSE
5370282,03-robustness-checks.R,doi:10.7910/DVN/K4L5YI,0,0,1,829,FALSE
5370288,04-shiny-data.R,doi:10.7910/DVN/K4L5YI,0,0,0,141,FALSE
4264654,feature_correlation_table.R,doi:10.7910/DVN/FA8FVF,0,0,0,165,FALSE
4143617,fig1_si.R,doi:10.7910/DVN/FA8FVF,0,0,0,36,FALSE
4143620,fig2_si.R,doi:10.7910/DVN/FA8FVF,0,0,0,36,FALSE
4143564,fig3.R,doi:10.7910/DVN/FA8FVF,0,0,0,137,FALSE
4143579,fig3_si.R,doi:10.7910/DVN/FA8FVF,0,0,0,97,FALSE
4264666,fig4b_si.R,doi:10.7910/DVN/FA8FVF,0,0,0,389,FALSE
4143639,fig4.R,doi:10.7910/DVN/FA8FVF,0,0,0,150,FALSE
4145039,fig6.R,doi:10.7910/DVN/FA8FVF,0,0,0,407,FALSE
4144488,figs5_and_4a_si.R,doi:10.7910/DVN/FA8FVF,1,0,0,195,FALSE
4143567,install_packages.R,doi:10.7910/DVN/FA8FVF,0,0,0,11,FALSE
4143621,popmap_analysis.R,doi:10.7910/DVN/FA8FVF,0,0,0,12,FALSE
4264655,predict_districts.R,doi:10.7910/DVN/FA8FVF,0,0,0,47,FALSE
4143611,prep_fig1_fig2_si.R,doi:10.7910/DVN/FA8FVF,0,0,0,101,FALSE
4143602,prep_fig3_fig4.R,doi:10.7910/DVN/FA8FVF,0,0,0,110,FALSE
4143593,subgroup_correlations.R,doi:10.7910/DVN/FA8FVF,0,0,0,34,FALSE
4150071,table1.R,doi:10.7910/DVN/FA8FVF,0,0,0,86,FALSE
3895932,post.R,doi:10.7910/DVN/CGHTPZ,0,0,0,493,FALSE
3895925,postSim.R,doi:10.7910/DVN/CGHTPZ,0,0,0,173,FALSE
4639090,Replication.R,doi:10.7910/DVN/KDUMRM,2,0,4,1075,FALSE
5210555,main_paper.R,doi:10.7910/DVN/BTPZFF,0,0,1,1104,FALSE
5210559,med.ado,doi:10.7910/DVN/BTPZFF,0,0,0,55,FALSE
5210548,medci.ado,doi:10.7910/DVN/BTPZFF,0,0,0,40,FALSE
5210557,med_cluster.ado,doi:10.7910/DVN/BTPZFF,0,0,0,58,FALSE
5210560,med_cluster_ci.ado,doi:10.7910/DVN/BTPZFF,0,0,0,41,FALSE
5210550,status_mediation_continuous.do,doi:10.7910/DVN/BTPZFF,0,0,0,326,FALSE
4298854,Dataverse-replication-code.R,doi:10.7910/DVN/TEPAK4,1,0,2,763,FALSE
4194252,Dataverse replication code SI_C.do,doi:10.7910/DVN/TEPAK4,0,0,1,29,FALSE
4194258,Dataverse replication code Table1.do,doi:10.7910/DVN/TEPAK4,0,0,1,79,FALSE
4194263,post_review_brief_baseline.stan,doi:10.7910/DVN/TEPAK4,0,0,1,23,FALSE
4194254,post_review_brief_priorpred_baseline.stan,doi:10.7910/DVN/TEPAK4,0,0,0,17,FALSE
4194250,post_review_brief_priorpred.stan,doi:10.7910/DVN/TEPAK4,0,0,1,65,FALSE
4194257,post_review_brief_singlepub.stan,doi:10.7910/DVN/TEPAK4,0,0,1,88,FALSE
4194253,post_review_brief.stan,doi:10.7910/DVN/TEPAK4,0,0,1,90,FALSE
4194262,post_review_brief_zeroprior.stan,doi:10.7910/DVN/TEPAK4,0,0,1,89,FALSE
4194245,post_review_power_inferred.stan,doi:10.7910/DVN/TEPAK4,0,0,1,52,FALSE
4169829,analysis.do,doi:10.7910/DVN/IN2E8O,0,0,0,82,FALSE
4169939,analysis_graphs_descriptive.do,doi:10.7910/DVN/IN2E8O,0,0,0,154,FALSE
4169866,analysis_graphs_eventstudy.do,doi:10.7910/DVN/IN2E8O,1,0,0,141,FALSE
4169955,analysis_graphs_ITANES.do,doi:10.7910/DVN/IN2E8O,0,0,0,74,FALSE
4169896,analysis_graphs_nonlinear.do,doi:10.7910/DVN/IN2E8O,1,0,0,118,FALSE
4169943,analysis_tables_DD.do,doi:10.7910/DVN/IN2E8O,1,0,0,395,FALSE
4169880,analysis_tables_ESS.do,doi:10.7910/DVN/IN2E8O,1,0,0,238,FALSE
4169933,analysis_tables_ITANES.do,doi:10.7910/DVN/IN2E8O,0,0,0,83,FALSE
4169835,analysis_tables_summary.do,doi:10.7910/DVN/IN2E8O,0,0,0,151,FALSE
4169885,astile.ado,doi:10.7910/DVN/IN2E8O,0,0,0,33,FALSE
4169830,clean.do,doi:10.7910/DVN/IN2E8O,0,0,0,64,FALSE
4169902,clean_ESS_class.do,doi:10.7910/DVN/IN2E8O,0,0,1,746,FALSE
4169882,clean_ESS.do,doi:10.7910/DVN/IN2E8O,0,0,0,264,FALSE
4169856,clean_ITANES.do,doi:10.7910/DVN/IN2E8O,0,0,0,299,FALSE
4169928,desspss.ado,doi:10.7910/DVN/IN2E8O,0,0,0,12,FALSE
4169946,distinct.ado,doi:10.7910/DVN/IN2E8O,0,0,1,69,FALSE
4169839,encodefrom.ado,doi:10.7910/DVN/IN2E8O,0,0,0,194,FALSE
4169927,estfe.ado,doi:10.7910/DVN/IN2E8O,1,0,0,203,FALSE
4169887,fastgini.ado,doi:10.7910/DVN/IN2E8O,0,0,1,198,FALSE
4169864,fcollapse.ado,doi:10.7910/DVN/IN2E8O,0,0,1,285,FALSE
4169949,fegen.ado,doi:10.7910/DVN/IN2E8O,0,0,0,76,FALSE
4169871,fegen_group.ado,doi:10.7910/DVN/IN2E8O,0,0,1,129,FALSE
4169961,fisid.ado,doi:10.7910/DVN/IN2E8O,0,0,0,52,FALSE
4169897,fix_excel.ado,doi:10.7910/DVN/IN2E8O,0,0,0,129,FALSE
4169942,flevelsof.ado,doi:10.7910/DVN/IN2E8O,0,0,0,131,FALSE
4169875,fmerge.ado,doi:10.7910/DVN/IN2E8O,0,0,0,60,FALSE
4169827,freshape.ado,doi:10.7910/DVN/IN2E8O,0,0,0,63,FALSE
4169888,fsort.ado,doi:10.7910/DVN/IN2E8O,0,0,0,61,FALSE
4169900,ftab.ado,doi:10.7910/DVN/IN2E8O,0,0,0,181,FALSE
4169867,ftools.ado,doi:10.7910/DVN/IN2E8O,0,0,0,43,FALSE
4169857,globals.do,doi:10.7910/DVN/IN2E8O,0,0,0,39,FALSE
4169833,join.ado,doi:10.7910/DVN/IN2E8O,0,0,1,639,FALSE
4169861,local_inlist.ado,doi:10.7910/DVN/IN2E8O,0,0,1,64,FALSE
4169870,ms_add_comma.ado,doi:10.7910/DVN/IN2E8O,0,0,0,20,FALSE
4169889,ms_compile_mata.ado,doi:10.7910/DVN/IN2E8O,0,0,0,211,FALSE
4169924,ms_expand_varlist.ado,doi:10.7910/DVN/IN2E8O,0,0,0,56,FALSE
4169918,ms_fvstrip.ado,doi:10.7910/DVN/IN2E8O,0,0,0,181,FALSE
4169904,ms_fvunab.ado,doi:10.7910/DVN/IN2E8O,0,0,0,46,FALSE
4169915,ms_get_version.ado,doi:10.7910/DVN/IN2E8O,0,0,0,55,FALSE
4169952,ms_parse_absvars.ado,doi:10.7910/DVN/IN2E8O,2,0,1,324,FALSE
4169917,ms_parse_varlist.ado,doi:10.7910/DVN/IN2E8O,0,0,0,22,FALSE
4169909,ms_parse_vce.ado,doi:10.7910/DVN/IN2E8O,1,0,0,60,FALSE
4169846,reghdfe.ado,doi:10.7910/DVN/IN2E8O,0,0,1,539,FALSE
4169863,reghdfe_estat.ado,doi:10.7910/DVN/IN2E8O,0,0,0,36,FALSE
4169879,reghdfe_footnote.ado,doi:10.7910/DVN/IN2E8O,0,0,0,60,FALSE
4169950,reghdfe_header.ado,doi:10.7910/DVN/IN2E8O,0,0,1,181,FALSE
4169834,reghdfe_old.ado,doi:10.7910/DVN/IN2E8O,3,0,1,4849,FALSE
4169860,reghdfe_old_estat.ado,doi:10.7910/DVN/IN2E8O,0,0,0,32,FALSE
4169832,reghdfe_old_footnote.ado,doi:10.7910/DVN/IN2E8O,0,0,1,113,FALSE
4169847,reghdfe_old_p.ado,doi:10.7910/DVN/IN2E8O,0,0,0,99,FALSE
4169965,reghdfe_p.ado,doi:10.7910/DVN/IN2E8O,0,0,0,78,FALSE
4169883,reghdfe_parse.ado,doi:10.7910/DVN/IN2E8O,0,0,0,139,FALSE
4169878,renamefrom.ado,doi:10.7910/DVN/IN2E8O,0,0,0,219,FALSE
4169937,spss.ado,doi:10.7910/DVN/IN2E8O,0,0,0,310,FALSE
4169957,usespss.ado,doi:10.7910/DVN/IN2E8O,0,0,0,12,FALSE
4169954,webusespss.ado,doi:10.7910/DVN/IN2E8O,0,0,0,13,FALSE
4818842,Base.jar,doi:10.7910/DVN/MYM5OB,0,0,0,NA,TRUE
4818840,commons-cli-1.2.jar,doi:10.7910/DVN/MYM5OB,0,0,0,NA,TRUE
4818841,mallet.jar,doi:10.7910/DVN/MYM5OB,0,0,0,NA,TRUE
4818838,opennlp-tools-1.5.1-incubating.jar,doi:10.7910/DVN/MYM5OB,0,0,0,NA,TRUE
4818844,prepConversations.R,doi:10.7910/DVN/MYM5OB,0,0,1,171,FALSE
4818851,readSits.R,doi:10.7910/DVN/MYM5OB,0,0,0,197,FALSE
4818852,runSits.R,doi:10.7910/DVN/MYM5OB,0,0,0,126,FALSE
4818895,section4.1_analysis.R,doi:10.7910/DVN/MYM5OB,0,0,1,26,FALSE
4818897,section4.1_model.R,doi:10.7910/DVN/MYM5OB,0,0,0,141,FALSE
4818893,section4.1_othermethods.R,doi:10.7910/DVN/MYM5OB,0,0,0,244,FALSE
4818889,section4.1_preprocess.R,doi:10.7910/DVN/MYM5OB,0,0,0,69,FALSE
4818892,section4.1_simulation.R,doi:10.7910/DVN/MYM5OB,0,0,0,102,FALSE
4818911,section4.2_additional_analysis.R,doi:10.7910/DVN/MYM5OB,0,0,0,292,FALSE
4818903,section4.2_model.R,doi:10.7910/DVN/MYM5OB,0,0,0,122,FALSE
4818901,section4.2_mturk.R,doi:10.7910/DVN/MYM5OB,0,0,0,72,FALSE
4818908,section4.3_model.R,doi:10.7910/DVN/MYM5OB,0,0,0,145,FALSE
4818904,section4.3_mturk.R,doi:10.7910/DVN/MYM5OB,1,0,0,71,FALSE
4818921,section5.1_analysis_appendix.R,doi:10.7910/DVN/MYM5OB,0,0,0,251,FALSE
4818920,section5.1_analysis.R,doi:10.7910/DVN/MYM5OB,0,0,0,490,FALSE
4818923,section5.1_model.R,doi:10.7910/DVN/MYM5OB,0,0,0,190,FALSE
4818924,section5.1_preprocess.R,doi:10.7910/DVN/MYM5OB,0,0,0,161,FALSE
4818937,section5.2_analysis_appendix.R,doi:10.7910/DVN/MYM5OB,0,0,0,86,FALSE
